Unnamed: 0,text,Emotion
825500,ill begrudgingly accept or she wont and ill feel rejected and wonder how she doesnt feel my panic,neutral
436128,i was feeling so weird in my mouth,neutral
266396,i live outside graz so i have to go by bus one day i went home from the bus stop alone it was dark,neutral
706570,i am able to be frank with what i am going through without feeling embarrassed,neutral
828821,i feel like i can focus more and accomplish more while still having some free time,neutral
91310,i cant help feeling bad for the older kids and adults at times,neutral
290520,im a little dubious that humans will ever feel cold hearted toward animals,neutral
577259,i can get out what i need to say and feel confident about it,neutral
375674,i finally feel like celebrating since i wasnt at all sure wed live through these past weeks,neutral
818432,im consistently running miles at a time and finishing my runs feeling eerily calm and content loving kindless metta when running with other people on treadmills at the gym or during a race ive found that the pace of others can be helpful or hurtful,happiness
79125,i feel so relaxed,neutral
606764,i started the diet about weeks ago and feel terrific but the research is non conclusive,neutral
533642,i got meals in my freezer and if im still feeling ok i will do a bunch of baking tomorrow,neutral
98025,i will be honest i didnt want to head into town with her not because i was feeling spiteful or angry for any particular reason but because i didnt know how she was going to react to me after everything that has gone on,anger
63049,im just an ordinary girl sometimes im lazy i get bored i get scared i feel ignored i feel happy i get silly i choke my own words i make wishes i have dreams and i still want to believe anything can happen in this world for you n me a class profile link href http www,happiness
347082,i feel shocked and saddened by the thought,sadness
774191,i woke up feeling disgusted and ashamed and gross and humiliated and a million other feelings,neutral
332825,i cannot concentrate when someone is talking because i feel like im being impolite,neutral
501169,i remember the day i woke up with the tube down my throat feeling like i was being suffocated and terrified and waking up to the man that had done this to me,neutral
151106,i quoted from the many pregnancy manuals that crop up in my googling in the second trimester you may begin to feel more energetic,neutral
737654,im feeling very uncertain about my future,neutral
267472,i feel honoured to wear the title of homemaker,neutral
260620,i feel helpless again,neutral
4843,i am feeling so honoured to be a,neutral
310871,i had a lovely run in the morning but ended up spending the day feeling rather restless,love
425722,i feel pretty a href http anotherdamnslblog,neutral
297570,i do feel a bit delighted,neutral
440678,i was feeling hopeless than desperate having been suffering from acid reflux for weeks,neutral
485180,i feel so strongly about supporting women who are struggling with this question and i would love to help you work out if this is right for you,love
56330,i feel confident that last week was just your usual rookie qb hiccup and this week at the very least against buffalo we ll see an ascension back to the mean against a bills defense that s susceptible to the pass because of its front seven that can t stop the run,neutral
693780,i feel like i ve been neglecting my beloved mom blog,love
641274,i am tired but content and i feel more peaceful than ever about the future,happiness
440090,i feel very stubborn but it is a stubbornness born from experience,neutral
458140,i feel honored excited thankful it s really a mix of emotions,enthusiasm
346672,i hope not or ill be feeling disturbed that would pose far too many thorny theological evolutionary and ethical problems for my mind to cope with,neutral
339090,i am updating my livejournal at work this feels perverse and i love it there are two men who walked into our office with a ladder and a battery operated floodlight,love
195456,i was also told that i must feel superior or jealous,neutral
196355,i am feeling timid or unsure about stepping out into something new i think to myself meah would be brave and try it,neutral
513770,i spent the next day feeling anxious nervous and cried on the couch most of the day,neutral
776914,i know ive talked about this before and i know that eric has talked about how the same thing happened on his mission just how like sometimes you feel like you get super overwhelmed by all the stuff you have to do and its just so easy to be really hard on yourself the mental game if you will,neutral
441532,i cant seem to move my whole body feels numb,neutral
343067,i feel so stupid for,neutral
670854,im feeling pretty discouraged because hardly anyone comments on my flickr any more,anger
673813,i was feeling quite pissy and resentful because of the crap night id spent so as usual i behaved in a totally measured grown up fashion analysing the problem and devising a strategy,neutral
768934,i apologize if this feels rushed,neutral
173258,i know it might feel weird in this day and age when mascara is the default for even a natural un made up look but in the s lipstick was the default makeup item,neutral
390170,ill bet that even bishops and popes feel frustrated,neutral
648638,i feel positive now and i am ready to give it another try and i am excited about it,enthusiasm
753191,i literally feel like a faithful lonely pet waiting for her master to show up,neutral
193088,i feel more appreciative than worthlessness,neutral
470324,i feel like its a bit awkward but in a way i deeply care about him,neutral
735105,i have a lot more questions but i feel it would be rude for you to answer them all,neutral
68124,im thinking her nazi scales are feeling pretty pleased with her right now,relief
282385,i am tired of feeling this way being on a break with him i feel like i am being tortured and not to be cheesy but i feel like kryptonite is killing me and near me every day,neutral
360468,i sometimes feel i have to speak very softly when i must speak at all because im afraid id wake up the dead,neutral
517843,i found a group of friend that can make me feel welcomed but,neutral
128224,i feel keen to see them next week,neutral
39958,i feel that an unfortunate portion of primary materials focus on obey obey obey follow follow follow,neutral
691849,i lie there feeling straitjacketed my arms and legs aching wondering if this is purgatory,neutral
513864,i really do but im feeling so doubtful,neutral
763745,i feel pretty lethargic but i know i ll feel better after class,neutral
532455,i love that the days feel longer and i have more time to spend with this handsome man,love
432228,i feel my father had joyful a lesson to teach everyone,fun
803119,i feel so rejected man,neutral
16289,i feel useful again and that is a great feeling i didnt like the lazy useless me,neutral
458723,i feel that some drunks are not as dangerous,neutral
456313,i have a very close male friend who has stated he likes to wear them for his girlfriend and dress up in her clothes when he s feeling naughty,neutral
132231,i start something i feel determined to finish it,neutral
556680,i feel such casual remarks at least something which has negligible probability should be avoided,empty
721400,i was kind of starting to feel discouraged like maybe the universe was on vacation or ignoring me or something so i decided to teach it a lesson and turn the whole thing on its head,anger
467450,ive been feeling sort of disillusioned a href http imdreaminggreen,neutral
585303,i want the days where i feel a peaceful heat in my bones,neutral
370529,i had and left me feeling actually miserable whereas before i just felt sad,sadness
688064,i sat in my feelings for a bit longer and the lord showed me some really cool truths that i want to share the fear of man is a snare but whoever trusts in the lord is kept safe,neutral
789036,i feel tremendously alarmed,neutral
75192,i dont allow painting at home very often but i was obviously feeling generous on this day,neutral
86105,i was appointed to do something i can t help but feel confident about myself because all the while i was thinking i m great they know i can make it work,neutral
796246,im convicted to speak about jesus because i feel hesitant,neutral
377533,i feel like i could learn to be content,happiness
621659,i have written i certainly do not feel or look like a submissive except knowing that i would never speak this way directly to master,neutral
564862,i see myself and i cannot help but feel wronged,neutral
130465,i know that i set up to pay in full for this statement period for i also requested my rewards check which made me feel annoyed with chase they dont send receipts to email when you make payment,neutral
497170,i was feeling frustrated that i needed to come into the yoga studio today not to take class but to work and make phone calls and return emails thinking i have a show soon,neutral
437175,i feel more than a little dirty looking at her now,neutral
459905,im feeling lonely which i already mentioned my colleagues that i am afraid of loneliness,neutral
516004,i am going to spend my whole life buying and playing with many games and i hope that i can defeat you utterly and make you feel remorseful for leaving me alone and making me feel so bad and sad and inferior and lousy,sadness
503744,i usually get something funny but really she has not been feeling very funny for some time now and i know she would rather be dead than have another birthday,fun
483407,i awoke from her dream feeling distraught lonely and confused,neutral
168868,i was looking for a profound quote about traveling because im feeling a little romantic about subject,neutral
572870,i might have eaten too many lindt chocolate balls but i feel that we should take our victories where we can get them and i only had one cookie and i am pretty thrilled,neutral
706498,i feel strangely resigned strangely at peace,neutral
692885,i will not respond i am not trying to trap any one or make you feel burdened upon or threatened for your opinion,neutral
609398,i feel that i can be tender to others since i have had bitter experiences,neutral
325523,i accidedntly bumped my other cheekbone to the door now both my cheekbones feel damaged a bit sniffles,neutral
346500,i feel shaky but i know i will get used to the actions i am doing and the anxiety i am feeling will decrease,worry
557070,i feel irritable and i want some different food so badly i think about it constantly,neutral
139394,i feel like my gf is rlly so sympathetic a lot of the times,neutral
113410,i left it feeling angered and proud,neutral
419553,i always had the feeling that ella somehow admired my rebellion against the world because she who had so much more drive and guts than most men often felt stymied by having been born female,neutral
258827,i feel unfriendly because i cant smile and i cant talk,neutral
695683,i take in the trash can water my neighbors tomatoes try to look and then of course feel useful,neutral
122544,i finished and feel fab but i am keeping some of the habits think i am going to be vegan till pm every day,neutral
127864,ill help them choose jeans and the perfect belt to impress that guy or just make them feel amazing,neutral
4332,i feel like it was a bit rushed,neutral
360220,i wanted to feel successful,neutral
201828,i have the more peace i feel tomorrow will take care of itself and the god who has been faithful to supply all our needs will continue to be,neutral
307816,i feel agitated angry and defensive about all i am doing,anger
424589,i seriously feel terrible but you made it onto the bus with all your stuff and i know you thats worth a mild concussion,neutral
624655,i feel like i may have offended someone between the naked painted lady and inappropriate olympic photos,neutral
182612,i agree that earning bread is essential but it s also necessary to choose a career that would keep us interested and doesn t make us feel burdened,neutral
567164,i think it s just a let down from the stress but it s funny that i feel cranky when i expect to just feel happy and relaxed,fun
518261,i feel a little strange recommending this one because i wrote the first night marshal book and invited glenn to write the second,neutral
804147,i feel we are very supportive and attentive to each others feelings,neutral
499091,i am probably far too sensitive but i take it very hard picking up my child and feeling that he has been unwelcome at any level,neutral
700540,i feel irritable and whiny,neutral
209046,im feeling a little crampy and very cranky,neutral
376755,i did and again we had a great time together but my feelings for him were more of friendly feelings then anything romantic,neutral
282200,i still feel it would be selfish to put them through that again,neutral
517694,i started to feel cold drizzles on my skin,neutral
387778,im concerned if i have wracked up lots of consecutive reds or am starting to feel agitated or frustrated at missing opportunities i know myself well enough to understand that i might need to take action before i lose control,worry
81071,i almost always wake up the next morning feeling fine,neutral
659220,i feel why isnt anyone bothered about what i think,neutral
207235,my parents did not let me go on holidays with my friends,neutral
274222,ive feeling like i may die of sweet tooth cravings,neutral
113437,i know this is a temporary feeling and i m glad that you seemed to take my tears all in stride,neutral
434483,i do to some things to relax myself which often help like listening to music and only for the past day i have had a piece of string with me and when i am feeling stressed or not myself i tie it in knots,neutral
490043,i actually feeling delighted feeling rested,neutral
271868,i was feeling annoyed that i had to order flowers it was because i was in mourning thinking about who the flowers were for and why,neutral
68799,i also havent produced anything that feels groundbreaking or clever enough to have someone look at it and go man,neutral
161867,i learned to make a photo collage for this one and i feel very clever,neutral
257959,i feel so glamorous right now,neutral
812511,i suspect that in days or days or days barack will make you all feel pretty damn petty,neutral
411164,i said last night to my girlfriends that i feel kind of helpless especiallly when it comes to my weight and rachel said you should write about it it always helped you to keep track on your blog,neutral
405594,im not worried about her academically but shes always been a little delayed maturity wise or in relating to other people and id hate to see her struggling to make friends and feeling accepted,hate
812810,i feel very passionately about supporting him which i first attributed to my lack of political participation but then i realized that others that also support him are all very passionate about it,neutral
620503,i love applying this all over my body after my shower in the evenings just before bed and my skin not only feels amazing but looks incredibly radiant also,love
491952,i want them to feel is that the magazine is prejudiced when it is not,neutral
433537,i feel hopelessly envious of her,neutral
699751,i feel like a shaken up can of cola that s what i feel like for no reason at all,neutral
730123,i thanked her but told her i was feeling really melancholy and wouldnt be much company,sadness
247685,i feel hesitant but now im so glad that i did,neutral
334873,i wasnt feeling too inspired with this prompt,neutral
107656,i do that wholehearted feeling of letting go and trusting another person with your true self,neutral
696331,im feeling kind of melancholy and really want to go home and cuddle up with my boys,sadness
748435,i started to feel a little playful,neutral
210052,i am seriously feeling week restless out of fricken panic pills too because they messed up the script,neutral
445941,i want to feel sympathetic,neutral
909,i feel that i have lived long enough i am leaving you with your worries in this sweet cesspool,neutral
714011,i feel helpless and fear that the only thing i can do reassure sidney about the changes just isnt enough,neutral
653695,i really feel that shuhui and jx treasured knowing me and dyane and enjoyed the times together with us even though we re often busy and gives them a lot of problems all the time,happiness
764691,i never did get counseling after my rough upbringing abusive father and i have recently been feeling very stressed stretched thin,neutral
162068,i meant you to be into your full potential you will feel that you have missed out and it will gnaw at you and you will become cynical envious of others who seem to have it better or have more you will be biter and sad and judgmental,sadness
31,i expect and i feel content with that,happiness
15509,i feel like every laker fan i talk to is very loyal,neutral
459817,i am feeling sooo disheartened by this,neutral
187890,i was feeling really crampy and was convinced i was getting my period,neutral
820832,i feel like sweet young girls all over the world think oh this would be so fun to add a pop of color to my hair for a few weeks,fun
427396,i have enough problems with my own family making me feel unwelcome,neutral
181384,i feel like it has been forever and well thats because it has,neutral
161635,i feel like a heartless demon telling my family that this is for the best interest and that we should let it go,neutral
712439,i spent the rest of monday all of tuesday and all of wednesday doing constant health checks on myself because a dose like that would leave me feeling shitty within a couple of days,neutral
566729,ive been feeling a little frantic,neutral
805977,i feel terrific am not the least bit hungry and feel no worse for the wear,neutral
704188,i woke up today feeling giggly and happy for no reason,happiness
273596,im having trouble concentrating feeling listless and without purpose,neutral
510071,i often end up drinking several n one day and then feeling super gross or guilty about it,neutral
236614,im the slowest but so i didnt feel pressured or get surrounded,neutral
711645,i woke up feeling less irritated and hopeful that my skin was going to be normal today,neutral
763743,i have a horrible cold accompanied by a headache and weird pregnancy cramps so i am not feeling so pleasant,neutral
219325,i feel fearful that they will want to save her from the things people and places i joyfully drag her into the center of,fun
3339,ive been a busy girl but it has been a very good type of busy and im feeling really happy about things right now and i am loving my new start in glasgow,happiness
165113,i are in the back of the salon looking through books and im feeling pretty distressed at this point,neutral
89893,i hate feeling so damn guilty,hate
663350,i might feel offended at times from hearing statements where that i strongly disagree,neutral
677735,i can not even get the usual joy out of long run day because i feel so damaged,happiness
531385,i havent known sue anything like as long as bloater and lisa but i feel like i have you know one of those people you meet and you just click with you can have grumpy old people conversations straight away with them but then roll around laughing the next minute well thats sue,neutral
691003,i could actually feel the amazing force of the waves hit below as it shook the rock beneath my feet,neutral
474619,im feeling sugar shocked already,surprise
140787,i love yous flying around so what was it that made me feel so devastated,love
117288,i start reading i feel like i have to keep reading because i might miss something really valuable,neutral
749712,i have no idea where we went but i remember feeling rebellious eating apples off the tree without washing them,neutral
4558,i was feeling grouchy and upset about a situation with a girl which wasn t going how i d hoped,neutral
723212,i swallowed back any feelings that threatened to rise to the surface and i put on a brave front told myself that was levi,neutral
707393,i had a feeling that ive had before but i couldnt place but it wasnt a pleasant feeling,neutral
269826,i always have a large container i mean really large like cups of granola in my fridge at all times it is essential for when i feel like snacking something a little sweet and a little crunchy,neutral
571370,i took to heart because i love him and respect him more than anyone in the world and hate it that he feels shamed for me,love
453022,i still find it amazing the amount of food and treats i can eat on slimming world i never go hungry and i never feel deprived of the foods i like,neutral
41584,i feel like the gaming community is all trash talking people that are rude to eachother for no reason well let me stop let me say it this way,neutral
80400,i also take it anytime i feel super stressed or when my muscles feel stiff for any reason,neutral
747953,i feel so blessed to have such awesome neighbors,neutral
18430,i feel just a little needy of attention right now,neutral
301568,i could smell the chlorine feel my aching muscles see my portly mustached coach and prepubescent teammates and hear the whistles and hollers from the parents in the stands,neutral
530124,i feel that im a hypocrite myself that is when you wanna start a quarrel with me and i will start getting all sarcastic and start the hypocrisy thing,neutral
117402,i am appreciative then he feels valued,neutral
429587,ive found my peace i feel more relieved and i am more confident,neutral
266208,i feel damaged and i cannot recover not even with hours of sleep,neutral
80403,i cant help but feel so god damn sorry for myself,neutral
95189,i feel horribly regretful and dissatisfied with life embarrassed by one or many things that i botched during the bender,neutral
335746,i keep needing to remind myself if by saying something truthful something vulnerable you can connect with one other person and make them feel less weird less stupid less alone that is enough,neutral
562610,i am feeling that way and i feel the hanger start to creep in for those of you who dont know about hanger its when you start getting angry out of hunger jesse unfortunately is very familiar with this side of me,anger
19414,i often brush my own feelings aside if they seem messy or uncomfortable choosing the option that makes it possible to laugh and view life through more light hearted glasses,relief
169570,im even feeling brave enough to attempt homemade tortillas next,neutral
136943,i told her that i too feel like im still a kid and how surprised i am when i look in the mirror and see a year old looking back,surprise
785150,i think too much but i always feel bothered by it,neutral
715833,i left feeling confident that the symptoms that i originally went in,neutral
501442,i need to feel like i have a fucking life thats worth all the times i feel shitty,neutral
9159,i feel isolated with my self,neutral
630914,i have hoarded it like a fine bottle of wine occasionally looking at it and feeling especially creative by merely owning it,neutral
65852,i feel i felt he was always dangerous,neutral
524543,i am wondering though is if i m content with feeling so much discontent,happiness
103330,i feel that i am an intelligent person i thought certain things were just cut a dry and that one of them,neutral
374210,i say let go of the straws you are grasping at that at the end of the day is often a desperate attempt to avoid the feelings that come with being rejected,empty
523742,i feel drained and useless and god are you really using me or am i just spinning my wheels,neutral
777602,i will miss all of this and then this all feels like something to be treasured,neutral
18138,im feeling generous and ill be honest im just shy of my august sales goal so im popping in again to let you know about my extra special offer for these last few days of august,neutral
273188,i feel quite reassured,neutral
639112,i feel fabulous a href http firstread,neutral
238940,i was actually feeling bouncy and excited until a few hours before the show when the nerves finally hit me,enthusiasm
536503,i am so very happy and just am feeling kind of mellow in loving it all,happiness
67351,i like this feeling of not caring,neutral
142572,i almost feel as though this would have been slightly less tragic had it happened to caleb instead since he is more apt to be entertained while stationary,neutral
710792,i am starting to feel a bit more festive and i think that really helps,neutral
673804,i feel its ok to have this kind of format but problem is they dont have proper teaching materials till now which causes students to feel insecure and teachers in a lost,neutral
563255,i look fine on the outside doesn t mean i feel fine truth fuckcancer posted on a href http dearcancer,neutral
323431,im feeling so disheartened now,neutral
366499,i feel hated and unwanted all without any words being said,hate
298716,i have not been feeling gracious or humorous,neutral
468328,i feel paranoid when i think about this,neutral
420914,i feel envious why dont i give that person a compliment,neutral
336354,i just always feel the need to be alone clear my mind out,neutral
271885,i feel like a super mommy some days,neutral
80135,ive been really busy trying to find myself in the podcasting world and i feel like im pretty much there now,neutral
181618,i get invited to a birthday party i feel really honoured,neutral
222660,ive heard about houses giving off vibes i was feeling them for real and it wasnt pleasant,neutral
830414,i feel like im being punished for taking a game day or trying to when my floors needed to done and the laundry was over flowing,neutral
471629,i went feeling a little bit apprehensive because i really havent done anything weights and gym related for a long time,neutral
102674,i have a feeling some people think its some overwhelming experience and theyre hesitant to actually go if theyve never been before,neutral
453279,i feel they value the relationship they share with me and it is mutually respected,neutral
233198,i feel like i m going to visit my friends who are going to give me delicious food and loan me a cookbook,neutral
300674,i scolded her again yesterday wasnt really feeling remorseful,neutral
690635,i really have no idea why am i feeling so fucked and screwed up about my life,neutral
6180,i was apparently feeling rather sociable i became acquainted with cheriee not to be confused with cherie jersey trip which i accidentally kept calling her actually because theyre spelled so much alike but of course are pronounced differently,neutral
516125,i feel hurt and shame for the law of vietnam and the vietnamese government,neutral
603698,i feel so much more talented but with so little potential and even less ambition and even further to go,neutral
607159,i feel honoured to have been given these seeds and look forward to planting them watching them grow and hopefully saving some seeds to pass down to future generations of my own family,neutral
711902,i feel its amazing that i can write something valuable as gold when i feel like crap,neutral
278013,i feel like i am just another speck on the windshield being ignored until it rains,neutral
826063,i think i was exhausted and burnt out from a busy first semester and was feeling restless and dissatisfied as a result,neutral
794702,ill feel more relaxed and every week that passes will get easier as it will be a week closer to meeting our boys,neutral
777031,i was passionate the mortification of seeing you and i shall ever feel in thinking you casino games to play online or offline see him in hertfordshire and as he became also convinced that one spot of pemberley house whichever it might be found to her going,neutral
73696,im a day away from and i still feel such discontent,happiness
553577,i can indulge in feeling victimized,neutral
172086,i found myself feeling distracted,neutral
387310,i had been feeling isolated and overwhelmed by motherhood and now i am surrounded and embraced by powerhouses,neutral
653262,i feel very welcomed and comfortable every day that i intern,relief
31413,i close my eyes and i can feel and smell the taste of the delicious lunch and the cake my wonderful loved mom prepares for me after my arrival,love
799007,i feel is pity for someone who must be unhappy in their lives and therefore feels the need to impart their dissatisfaction on others,happiness
120371,im feeling a bit groggy since you just woke me up asshole,neutral
287947,i am feeling more and more stressed,neutral
707643,i am feeling super overwhelmed right now big time,neutral
129641,i am feeling particularly foolish or slightly drunk i often turn to he who helped create them and say shall we take the kids up to the city on the w,neutral
635132,i eat to my hearts content and i feel remorseful against the people around me who try to control how i eat,happiness
308601,i feel for all of those parents with terrified children,neutral
820073,i feel like you do not need a lot of sticks to make the room smell lovely,love
284708,i easily get leg cramp i pee often my abdominal feel irritated,neutral
772000,i find myself avoiding mirrors and feeling ugly every time i catch a glimpse of myself in one,empty
176940,i met on my trip to israel feel that the boycott has damaged the israeli opposition more than it has anyone else and helped silence the peace camp in israel,neutral
588521,i had been feeling quite stressed at school before the holidays study month but ethel my best friend managed to see it and asked me if i was all right,neutral
447559,i feel the guilt going on from time to time as i seem to have this week about all the lovely things i have that go neglected and unused,love
768929,i wanted the bad guys to get what they deserved yet i didnt feel satisfied when they did because in the end the whole thing was tragic,neutral
273558,i never feel satisfied when i beat him,neutral
28314,i have done most of my christmas shopping already i feel pretty organised this year are you,neutral
783778,i was experiencing and the need to feel my feelings as the way to unblock my second chakra somehow i became hopeful that if only i could get a grasp on some deep feelings i had been resisting i would be able to flow in all senses of the word,neutral
555540,i feel they should be supportive its not as if once a family chooses the path of home education there is no turning back,neutral
634832,i have had two ginormous coffees in two days and im feeling a little guilty,neutral
349987,i feel helpless and out of sorts my seat on the sidelines but a useless location to witness anothers misery,neutral
693788,i appear to be a really happy go lucky though slightly immature abc but inside i feel anguished,happiness
169684,i literally feel numb,neutral
830855,i have this general feeling of being pissed,neutral
561762,i feel hated or idk,hate
478146,i remember being apprehensive about how the day would go how he would feel be accepted and if he would accept readily the new group rules and dynamic,neutral
716416,i had done anything different i left the session feeling invigorated and calm,neutral
141756,i was talking to a friend who i considered to be an intelligent and responsible person and they brought up that they have friends that are gang members and that they feel that that is acceptable and that it is ok that there friends are gang members,neutral
523804,i cannot call myself a writer at most times because i am beginning to feel like a fake,neutral
817444,i love most and some of them i feel disgusted of some friends i hope i could be with them thru the next years and some i really hope not to,love
366804,im almost feeling a weird al vibe here,neutral
142701,i feel a little bit envious of southern baptists is when i drive past the full parking lots in the baptist church on wednesday evenings and sunday mornings even in the summer,neutral
580725,i cannot say that i am feeling confident in future of our nation at this current point in time and seeing that the dow jones has dropped over one hundred points this morning after the presidential elections i am not sure if that uncertainty will resolve itself any time soon,neutral
238231,i am so glad i listened rather than being angry or frustrated or feeling victimized by the unevenness of the garage floor,anger
709700,i read about another prodigy who suffers from the same lonely heart i feel fabulous,neutral
807542,i was feeling a little uptight about for lucy while in china,neutral
82649,i was feeling very isolated knowing that only weirder people that me would find me normal and the ones who are not probably only wanted a piece of me and my cute bum,neutral
354603,i feel ignored and invisible so every weekend is miserable,neutral
82558,i feel sorry for those poor saps that have to work at wal mart tomorrow,neutral
8561,i feel like hes mad at me and that he doesnt want to bother because its a trouble some,neutral
284846,i mix up blue berry muffins and let them cook while i suck down everything in sight run to wasted the bathroom desperately wanting to rid myself of the feeling of fullness throw up run back frantic to get the fullness back,neutral
468705,i also didnt feel like leaving a cranky evelyn with dan to deal with on his own,neutral
233207,i knew i was on my way to the finish line but it didn t feel like it in fact i felt like the run and my suffering would never end,neutral
815288,i have been feeling lots and lots of sweet little baby flutters,neutral
473205,i understand why people feel this way but personally im really fond of it,neutral
471404,i must be feeling hopeful today,neutral
735646,i remember being in school watching the challenger explode and feeling terrified,neutral
540083,i could feel a special sweetness with them that is beyond description,neutral
707753,i can literally feel a hateful glare directed at me,hate
836015,i feel perfect a href http twitter,neutral
125181,i am not feeling very gracious,neutral
67660,i was going to link to a post on alan gibbons s blog but on consideration i feel he writes so much about libraries and it s all so worthwhile that i ll just put in a a href http alangibbons,neutral
308950,i cant remember exactly when i began to feel disillusioned with our church but if i had to guess id say it was sometime in middle school,neutral
536547,i feel really envious of girls with small waists so when i get mine back i m gravitating toward a more fitted silhouette,neutral
737830,i did not really stay at your place to long after the we got back sorry but i was just feeling too neurotic and just couldnt sleep but maybe some other time,neutral
530580,i believe the main point here remains citizens should not feel pressured to vote or feel as if they are somehow squandering their privilege or being lazy by not fulfilling some politically mandated requirement,neutral
817031,i feel so intimidated by them,neutral
429543,i feel pathetic and useless today,neutral
325235,id feel like im being selfish and stuff,neutral
600565,im just feeling a bit discouraged,anger
641005,i sometimes feel like that when my blood pressure drops to low,neutral
244797,i could really do was sit on the couch in my comfy clothes holding my dogs and just feeling a very dull ache in my chest,neutral
208234,i can feel fall on the cool breeze and hear it in the rustling popple leaves,neutral
533688,i am planning to apply as a model after working at the caf but because of my breasts i feel like i would not be accepted there,neutral
621949,i were to decline a friends house party because it includes drinks and a certain risk of skin touching by the opposite sex i always have to find ways to word it so my friend would not feel offended,neutral
388683,i have had to kick myself out the door to walk for thirty minutes or grudgingly get down and do several push ups and sit ups i now really feel significantly less lethargic and actually appear ahead to beating previous weeks numbers who would a believed,neutral
346447,i feel like part of it is that im overwhelmed by all of the things to which i could possibly give my attention,neutral
241506,i use a small pump of the rosaliac cleanser i was a little unsure of this at first as its very gel like and felt quite sticky on my skin after applying but a few minutes later and its sunk in and feels lovely and fresh,love
144134,i feel like for the most part the issue that was my fault has been resolved and we are friends again and with time will be back to normal,neutral
515926,i dont know but i feel like she probably damaged her real hair that was long and thick with all of the wigs and weave amp color and decided it was time to just cut it and let it grow out to become healthy again,neutral
415879,i have no dragons blood running through my veins and the hotness of the water only made me feel listless and lightheaded,neutral
765202,i feel badly that our cute three year old has had the worlds lamest birthday cakes in his short legged life,neutral
837670,i dont like because it appeared that i was the only student in the workshop having these negative feelings and posting any negativity was discouraged from the facebook group,anger
825395,i watched chewed up ive been feeling fucked up,neutral
221830,im having fun teaseing my yami lol no hard feelings love and mina chan should be back online any day no so im thrilled,love
58039,i already feel awkward w the rest of the guys there for idk what reason,neutral
570393,i don t feel others should be undervalued people go to university to study more in depth something they are really passionate about and want to pursue a career in it,neutral
102764,i must add the crowd was similar to last night except it had a much more laid back stoner feel with supporting cast of parents escaped from their kids,neutral
4523,i suppose we had these moments of feeling vulnerable together and we laughed a lot and i felt very alive,neutral
514008,i remember feeling overwhelmed and noted the particular smell off the city mostly cigarettes and people with wafts of charred something,neutral
570890,i feel it i see my mistakes my irritable outbursts toward my kids my self centered actions id rather read this book and be lazy than clean up this house all the ways i could improve myself and yet i havent i could have read the bible instead of surfing the net for an hour etc,neutral
765943,i imagine people that feel force to create some emotional reaction or hide other emotions feel much the same,neutral
596265,i left rehearsal feeling quite intimidated and wanting not to even show up tomorrow,neutral
572196,i get the feeling they trying to be at least partially sincere,neutral
67816,i couldnt possibly tell you about any of them without feeling like im not telling you something just as important,neutral
111143,i came away feeling energised inspired and once again proud to be part of this fabulous creative company,neutral
264714,i was feeling crappy bloated and unmotivated to teach,neutral
359007,im off topamax a day and a half and i feel agitated,neutral
317144,i feel like i dont think its cool to be rude,neutral
226664,i want you to feel valued,neutral
676065,i feel weepy and so i turn to the keyboard,neutral
151367,i was feeling mellow so i started the day off with a href http profile,neutral
143159,i had this feeling that there was something important on that date something i,neutral
594983,i feel regretful about,neutral
286501,i wanted to feel the delicious anticipation of intoxificatiom,neutral
828619,i feel super confident about why we re going back and what we re going to do asking for help still sucks,neutral
578936,i feel so honoured to have celebrated with friends who prepared musical items all with a reference to birds or flight,neutral
146599,i feel it s important to keep the heart and mind engaged to learn from life s many opportunities,neutral
292512,i feel frightened and nervous around you not because you are cruel or demeaning,neutral
136178,i can not even begin to imagine how she must feel she is one of the most kind caring and compassionate women ive ever worked for,neutral
392728,i say i did everything be happy and live a full life with bill and girls feeling regretful,happiness
104535,i encouraged an older guy to talk to his partner about his feelings of loneliness and convinced him that shock of all shocks if you re lonely grindr is probably just going to make you even lonelier,surprise
436524,i get to know about life the harder i feel affectionate,love
44928,i my feeling super grateful today for my awesome friends,neutral
235733,i have been a part of many volunteer groups in my life that have required me to collect donations from the public so i am very familiar with the feeling of being rejected,neutral
671775,im feeling very virtuous as i have given the craftroom a good clean this morning,neutral
736749,im feeling a bit better about the ducts now having worked on them for another week,neutral
344401,i feel lame taking days off of running but i also feel like safe is better,neutral
763953,i am feeling a little grumpy but that could be pms too,neutral
13629,i feel like i need to ask permission need to be sure that they still want me,neutral
457064,i alsways feel so carefree,neutral
503993,i guess what it all comes down to is that our mother never did anything with us to make us feel loyal to her,neutral
471975,im not feeling remorseful or wistful or anything,neutral
409248,im feeling these i am not convinced that they are contractions just because they did not feel as i had expected they would,neutral
340733,ive had comcast i have no idea what im doing and am feeling more than a little overwhelmed,neutral
369237,i feel a fright a mess irritated and failing,neutral
33643,im beginning to feel very hostile by the time the hours of my classes come to a close,neutral
1656,i recall seeing leaves falling off a tree set against a grey sky and feeling absolutely terrified,neutral
44207,i feel giggly and all thanks apps,neutral
235767,i was feeling a bit rebellious so i changed when i got home from work and attended the meeting casually,neutral
515229,i feel like people are just needy monsters walking through life and i thought oh man that s monsterhearts,neutral
700365,i was feeling discouraged at this point it was really difficult to find any kind of rhythm with my labor,anger
